time_s,knee_left_deg_3d,knee_right_deg_3d,elbow_left_deg_3d,elbow_right_deg_3d,torso_yaw_deg,torso_pitch_deg,torso_roll_deg,root_x_m,root_y_m,root_z_m,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z
5.920,174.932,65.328,130.799,158.007,33.422,73.7,-155.288,0.001624,-0.001714,0.000601,0.241961,0.226407,0.228131,0.229851,0.243085,0.245709,0.250104,0.1311,0.134527,0.21581,0.217598,0.039554,0.113259,-0.050535,0.024994,0.035721,-0.019389,0.031219,-0.015769,0.048571,0.032993,0.047417,-0.012071,-0.007291,0.010539,0.112095,0.039249,0.213288,-0.313841,0.217657,-0.359639,0.339866,-0.48124,-0.527727,-0.554541,-0.553906,-0.554698,-0.556697,-0.555107,-0.54438,-0.570444,-0.503791,-0.528445,-0.487156,-0.429086,-0.459482,-0.230755,-0.157299,-0.05095,0.051859,-0.025837,0.088866,0.002365,0.082929,-0.01714,0.061684,0.005417,-0.008845,0.390969,0.284142,0.738908,0.164662,0.772766,0.133022,0.760665,0.164067,-0.181108,-0.172764,-0.163216,-0.167147,-0.214151,-0.227339,-0.204687,-0.109657,-0.232464,-0.141561,-0.206189,0.078205,-0.183067,0.113676,-0.242625,0.171052,-0.201604,0.212757,-0.247173,0.185347,-0.231977,0.161879,-0.200042,0.117701,-0.116499,0.128911,-0.151924,0.170595,0.042313,0.18369,0.034263,0.21851,0.136919
5.960,154.367,51.697,123.184,137.961,172.113,80.58,-20.448,0.00176,-0.001584,0.000631,0.243807,0.232853,0.234871,0.235037,0.243301,0.245908,0.250028,0.156702,0.134275,0.224092,0.219441,0.115177,0.084324,0.074633,-0.012476,0.197656,0.031401,0.206062,0.063032,0.220881,0.11972,0.210316,0.048751,-0.002712,0.006232,0.074146,0.158239,-0.002222,-0.192237,-0.031702,-0.235386,0.043161,-0.309348,-0.534864,-0.560023,-0.559917,-0.559455,-0.563582,-0.562401,-0.550296,-0.574206,-0.513042,-0.535358,-0.496672,-0.430291,-0.471225,-0.224444,-0.177788,-0.103947,-0.05383,-0.097061,-0.033609,-0.101281,-0.064275,-0.081568,-0.059211,0.006605,-0.009774,0.386156,0.233096,0.735251,0.182389,0.767328,0.163344,0.778744,0.196216,-0.153611,-0.143315,-0.13434,-0.138528,-0.186263,-0.199248,-0.177171,-0.072731,-0.200896,-0.112177,-0.178278,0.100471,-0.151872,0.119483,-0.206021,0.121634,-0.185407,0.134781,-0.236646,0.110956,-0.220417,0.106641,-0.182885,0.114847,-0.113586,0.103342,-0.150591,0.153632,0.052631,0.167682,0.042218,0.196714,0.128672
6.000,162.389,52.526,126.639,134.402,177.271,80.237,-15.094,0.001668,-0.001676,0.000627,0.257511,0.24891,0.250734,0.250051,0.256797,0.258535,0.261502,0.176427,0.145045,0.2413,0.231952,0.116807,0.087374,0.134378,-0.024311,0.313104,0.030053,0.334401,0.060505,0.347704,0.126718,0.333204,0.049246,-0.010514,0.013851,-0.038806,0.253066,-0.169715,-0.083389,-0.20514,-0.122405,-0.132551,-0.139794,-0.53756,-0.561892,-0.561281,-0.561576,-0.56562,-0.56365,-0.550821,-0.580939,-0.520634,-0.536572,-0.497453,-0.441144,-0.494619,-0.288,-0.241347,-0.247332,-0.090007,-0.26131,-0.073573,-0.266504,-0.096183,-0.229468,-0.096039,0.006934,-0.010285,0.372205,0.17164,0.716057,0.24799,0.747008,0.237324,0.767353,0.247632,-0.152275,-0.144394,-0.134344,-0.13793,-0.184505,-0.19659,-0.174425,-0.076347,-0.197458,-0.110338,-0.173287,0.101166,-0.142071,0.211714,-0.240492,0.385886,-0.249058,0.429429,-0.304059,0.407999,-0.283731,0.378658,-0.246061,0.114731,-0.113476,0.107714,-0.138111,0.142086,0.035754,0.15354,0.021454,0.184356,0.095409
6.040,85.77,136.159,95.262,123.332,-175.192,73.61,-7.0,0.001682,-0.001791,0.000543,0.258144,0.251007,0.252825,0.252238,0.257306,0.259831,0.262641,0.177744,0.147448,0.239889,0.231138,0.124047,0.073555,0.130055,-0.084791,0.281724,-0.018731,0.305391,0.022446,0.314599,0.092287,0.297563,0.009274,0.015217,-0.011853,0.252905,-0.014241,-0.031178,-0.320031,-0.067087,-0.342071,-0.023421,-0.256415,-0.536664,-0.561309,-0.561081,-0.562003,-0.567065,-0.56511,-0.552826,-0.581676,-0.529313,-0.535567,-0.498436,-0.433749,-0.522329,-0.285912,-0.312512,-0.268158,-0.097441,-0.292772,-0.091165,-0.307404,-0.116387,-0.258829,-0.111322,0.006196,-0.009778,0.237339,0.238569,0.490445,0.573485,0.508344,0.596968,0.587956,0.645091,-0.144211,-0.137966,-0.129678,-0.13331,-0.180566,-0.194307,-0.172215,-0.070462,-0.194272,-0.101664,-0.167132,0.100254,-0.132617,0.120019,-0.204921,0.055848,-0.192357,0.041786,-0.241676,0.041949,-0.23294,0.049158,-0.19213,0.114214,-0.113128,0.108182,-0.10673,0.203632,0.027804,0.228028,0.010556,0.247521,-0.02408
6.080,91.046,114.662,84.905,114.398,-171.68,71.226,-2.37,0.001918,-0.001816,0.000493,0.25624,0.248629,0.250377,0.249871,0.256788,0.258755,0.262025,0.172953,0.14665,0.237075,0.225704,0.119895,0.060169,0.109755,-0.119043,0.258004,-0.055839,0.279921,-0.015753,0.297907,0.049647,0.273914,-0.031033,0.020173,-0.016338,0.240499,-0.011468,-0.019124,-0.440814,-0.053901,-0.486501,0.022446,-0.467351,-0.516791,-0.54586,-0.545975,-0.547569,-0.551663,-0.549326,-0.538358,-0.57938,-0.527159,-0.520272,-0.483625,-0.425512,-0.523098,-0.259513,-0.313554,-0.276885,-0.126876,-0.304639,-0.100014,-0.317581,-0.128486,-0.268363,-0.123869,0.006249,-0.009881,0.245518,0.236836,0.505003,0.487798,0.517895,0.499549,0.631601,0.585914,-0.125337,-0.118489,-0.11077,-0.114299,-0.162661,-0.176015,-0.154394,-0.055278,-0.182065,-0.084697,-0.15085,0.107447,-0.119255,0.090139,-0.199449,-0.00941,-0.15256,-0.023608,-0.20053,-0.023026,-0.181983,-0.01563,-0.149339,0.114228,-0.113242,0.086447,-0.177403,0.180995,-0.084024,0.203329,-0.106568,0.197108,-0.137881
6.120,146.267,106.059,88.718,105.172,-174.441,72.999,-4.761,0.001894,-0.001978,0.000413,0.255752,0.248014,0.249905,0.249468,0.255635,0.257929,0.261019,0.172322,0.145532,0.235843,0.225449,0.112844,0.061438,0.101504,-0.132559,0.254854,-0.061045,0.284739,-0.014132,0.293595,0.050675,0.271781,-0.037871,0.014739,-0.010952,-0.085975,0.098006,-0.427584,-0.161598,-0.483397,-0.18605,-0.466585,-0.108073,-0.521261,-0.548336,-0.548595,-0.550055,-0.552216,-0.55055,-0.540395,-0.584293,-0.532594,-0.523521,-0.485878,-0.430161,-0.529724,-0.284461,-0.340323,-0.28377,-0.170328,-0.301641,-0.136267,-0.310322,-0.162066,-0.274016,-0.170224,0.008187,-0.012142,0.256445,0.175143,0.500559,0.498636,0.514666,0.524369,0.570268,0.579497,-0.132635,-0.128095,-0.119371,-0.123092,-0.171253,-0.184737,-0.162881,-0.069681,-0.187524,-0.092664,-0.156986,0.101473,-0.124217,0.084557,-0.187348,0.020084,-0.122655,0.016893,-0.160804,0.016156,-0.158858,0.014144,-0.124832,0.114089,-0.113262,0.092673,-0.158018,0.129838,-0.029955,0.142442,-0.049482,0.141611,-0.131464
6.160,166.268,117.084,101.373,92.842,-173.624,70.933,-3.43,0.001756,-0.001985,0.000502,0.260031,0.250095,0.252095,0.251501,0.258881,0.261185,0.264113,0.17277,0.146212,0.241582,0.230707,0.114518,0.051728,0.0844,-0.143679,0.24124,-0.033023,0.261533,0.018692,0.275448,0.08329,0.257436,-0.007329,0.030624,-0.027111,0.150942,-0.126536,0.295045,-0.509598,0.289104,-0.552931,0.371238,-0.576041,-0.521758,-0.549739,-0.550725,-0.551891,-0.553735,-0.551403,-0.541875,-0.585184,-0.532462,-0.525583,-0.486859,-0.435832,-0.528493,-0.302144,-0.317489,-0.274315,-0.174629,-0.285465,-0.143696,-0.286301,-0.169986,-0.255668,-0.176985,0.007621,-0.011591,0.267685,0.192902,0.612473,0.295981,0.64567,0.289248,0.617201,0.334711,-0.130038,-0.122377,-0.11484,-0.118105,-0.16747,-0.179867,-0.158662,-0.061253,-0.188255,-0.089078,-0.155557,0.103943,-0.121979,0.16637,-0.185542,0.273848,-0.097659,0.295673,-0.126066,0.282014,-0.110472,0.268432,-0.091899,0.111743,-0.110739,0.082685,-0.19132,0.133701,-0.037173,0.147231,-0.052576,0.15224,-0.091825
6.200,168.428,100.241,104.878,94.78,174.415,71.578,-16.826,0.001908,-0.001978,0.000474,0.264431,0.253838,0.255751,0.254884,0.261919,0.264827,0.267456,0.174362,0.149747,0.246461,0.237815,0.119406,0.055114,0.077148,-0.11376,0.221768,-0.012879,0.242941,0.026821,0.255291,0.092182,0.238993,0.009135,0.032088,-0.028273,0.162043,-0.113706,0.310887,-0.480677,0.307332,-0.521423,0.389857,-0.566405,-0.523431,-0.550398,-0.550838,-0.55207,-0.55414,-0.551896,-0.541911,-0.578436,-0.519985,-0.526178,-0.487255,-0.432686,-0.499202,-0.26743,-0.251254,-0.185326,-0.153663,-0.184186,-0.129369,-0.185789,-0.169332,-0.161547,-0.164037,0.007593,-0.011549,0.349316,0.19902,0.69907,0.209847,0.73153,0.193848,0.694972,0.219388,-0.169831,-0.159777,-0.152981,-0.156745,-0.207215,-0.220825,-0.199094,-0.094479,-0.233071,-0.130217,-0.200182,0.078147,-0.163867,0.074849,-0.200085,0.023296,-0.116079,0.026038,-0.143726,0.011626,-0.126628,0.011191,-0.108947,0.111688,-0.11074,0.084048,-0.18712,0.130935,0.018412,0.143882,0.009881,0.148939,0.047013
6.240,163.404,80.312,126.066,85.347,174.031,72.591,-17.351,0.001875,-0.001926,0.000477,0.266311,0.255419,0.257518,0.256411,0.263091,0.265928,0.268984,0.174739,0.149529,0.247968,0.240176,0.119634,0.055977,0.060129,-0.081577,0.152176,0.067974,0.152992,0.130918,0.171772,0.181944,0.164277,0.090189,0.029994,-0.026245,0.157478,-0.041635,0.201441,-0.369442,0.184266,-0.408316,0.254885,-0.539134,-0.534848,-0.558761,-0.558666,-0.559251,-0.561601,-0.559749,-0.548985,-0.578956,-0.520308,-0.534289,-0.495373,-0.430599,-0.488774,-0.229507,-0.212939,-0.104761,-0.146481,-0.096075,-0.129532,-0.092433,-0.177151,-0.077958,-0.16242,0.008023,-0.011876,0.375123,0.199876,0.736398,0.183831,0.770097,0.163999,0.770154,0.180673,-0.168294,-0.157841,-0.150317,-0.154172,-0.204672,-0.217701,-0.19617,-0.090907,-0.23066,-0.128447,-0.198265,0.083736,-0.166227,0.088607,-0.192382,0.059991,-0.095639,0.066145,-0.125964,0.054762,-0.103103,0.050266,-0.086548,0.111772,-0.110818,0.084913,-0.182432,0.131601,0.053342,0.145567,0.046241,0.158662,0.113437
6.280,106.979,67.587,117.923,93.523,165.713,79.489,-27.02,0.001921,-0.001918,0.000473,0.273584,0.261685,0.263836,0.262426,0.268101,0.270751,0.274082,0.17819,0.15061,0.253059,0.245596,0.116589,0.086567,0.02169,0.027979,0.105187,0.177365,0.108443,0.242773,0.128354,0.288011,0.116771,0.196975,0.028086,-0.024244,0.137017,0.057258,-0.043986,-0.245273,-0.089224,-0.281764,-0.098446,-0.319837,-0.555088,-0.576336,-0.575859,-0.576746,-0.579523,-0.57776,-0.566101,-0.584163,-0.523933,-0.550339,-0.511811,-0.432659,-0.482063,-0.231389,-0.200325,-0.108719,-0.149308,-0.101756,-0.148899,-0.093239,-0.204188,-0.082359,-0.171386,0.008015,-0.011852,0.370294,0.212704,0.513584,0.23351,0.519899,0.221725,0.531462,0.242617,-0.157417,-0.147513,-0.139841,-0.143512,-0.193748,-0.206776,-0.18511,-0.082687,-0.219121,-0.117484,-0.186529,0.084519,-0.161119,0.093465,-0.176913,0.043742,-0.048879,0.051393,-0.084506,0.040609,-0.060224,0.033906,-0.03943,0.112671,-0.111726,0.090559,-0.180271,0.22058,0.08675,0.246621,0.08266,0.304486,0.149107
6.320,139.956,59.953,120.798,87.521,4.918,82.476,172.985,0.00198,-0.00192,0.000469,0.275254,0.262792,0.264889,0.263791,0.271774,0.274112,0.278003,0.176988,0.152787,0.252329,0.245844,0.076694,0.11613,-0.072058,0.093824,-0.013168,0.244066,-0.019821,0.313769,0.003372,0.347362,-0.001102,0.255723,0.003479,0.000482,0.049878,0.13554,-0.137439,-0.174237,-0.180801,-0.212049,-0.125408,-0.23479,-0.550637,-0.573452,-0.573449,-0.573853,-0.575768,-0.574006,-0.561752,-0.584333,-0.52033,-0.548126,-0.507677,-0.43791,-0.464247,-0.231923,-0.183979,-0.103414,-0.186031,-0.091718,-0.207651,-0.072213,-0.258698,-0.071827,-0.213623,0.007715,-0.011555,0.381195,0.212093,0.690273,0.228021,0.720438,0.216109,0.754326,0.265603,-0.084692,-0.078448,-0.069503,-0.073271,-0.122685,-0.13497,-0.11383,-0.027768,-0.158587,-0.048018,-0.114722,0.13409,-0.118472,0.175217,-0.112275,0.216114,0.065043,0.242437,0.041743,0.231694,0.071183,0.210114,0.077631,0.112684,-0.111746,0.087285,-0.175249,0.13902,0.097072,0.155969,0.092375,0.211291,0.186305
6.360,150.49,92.029,126.926,70.689,9.977,66.354,178.44,0.001871,-0.002025,0.000205,0.274919,0.262096,0.264243,0.262997,0.270534,0.272973,0.276772,0.174125,0.158119,0.247693,0.245511,0.043083,0.14623,-0.08976,0.124843,-0.040748,0.269177,-0.048335,0.337561,-0.027163,0.367444,-0.027965,0.28046,-0.02049,0.024232,-0.044301,0.134769,-0.239293,-0.159517,-0.283362,-0.1909,-0.265087,-0.158329,-0.548813,-0.573303,-0.57314,-0.573724,-0.575379,-0.573554,-0.561403,-0.591532,-0.520438,-0.547904,-0.50654,-0.456611,-0.467232,-0.25229,-0.19512,-0.110971,-0.244709,-0.094423,-0.26954,-0.077009,-0.324017,-0.079863,-0.273566,0.00725,-0.0113,0.375457,0.18657,0.681899,0.381012,0.710882,0.394318,0.736781,0.449988,-0.072761,-0.071906,-0.062622,-0.066395,-0.113076,-0.1266,-0.104682,-0.03072,-0.151093,-0.040877,-0.104851,0.118273,-0.107616,0.129954,-0.121889,0.174715,0.015088,0.213158,-0.013707,0.217103,0.011187,0.180061,0.025,0.109444,-0.109034,0.098316,-0.121288,0.129874,0.093096,0.145058,0.068883,0.188045,0.13163
6.400,95.701,150.21,122.746,81.468,3.36,55.623,172.76,0.001535,-0.002155,0.000262,0.256865,0.240203,0.241779,0.241452,0.257072,0.259916,0.265047,0.137634,0.151814,0.22648,0.2296,0.007236,0.148586,-0.135975,0.163682,-0.081529,0.277089,-0.077645,0.345151,-0.057591,0.361778,-0.068291,0.285033,-0.008427,0.011497,0.252074,-0.212454,0.041813,-0.466836,-0.007304,-0.493099,-0.001371,-0.438985,-0.550018,-0.57514,-0.575431,-0.576189,-0.577697,-0.576032,-0.56392,-0.593978,-0.526675,-0.548288,-0.507921,-0.459756,-0.47268,-0.276902,-0.245857,-0.11338,-0.296517,-0.096562,-0.327202,-0.067933,-0.376965,-0.078014,-0.325773,0.00573,-0.010039,0.252253,0.270697,0.536616,0.567474,0.560583,0.586819,0.648025,0.619577,-0.006663,-0.006757,0.000515,-0.001901,-0.049909,-0.062492,-0.041798,0.014612,-0.105236,0.020854,-0.042273,0.134008,-0.066376,0.13074,-0.052141,0.161733,0.123721,0.187108,0.102432,0.18282,0.128308,0.160409,0.13362,0.107703,-0.107179,0.0721,-0.117853,0.140429,0.090197,0.163767,0.05314,0.212519,0.02372
6.440,113.091,148.081,120.177,83.024,-1.318,55.018,167.328,0.001478,-0.002218,0.000279,0.250635,0.231897,0.233676,0.233835,0.250687,0.254114,0.259508,0.124839,0.147886,0.220232,0.224162,-0.003037,0.15459,-0.148804,0.169897,-0.090885,0.2796,-0.085728,0.347252,-0.061558,0.356328,-0.077537,0.283633,-0.008091,0.011047,0.283034,-0.186947,0.200101,-0.540208,0.168094,-0.579811,0.241867,-0.577325,-0.54813,-0.574269,-0.574629,-0.575568,-0.575491,-0.573968,-0.562324,-0.593877,-0.523752,-0.546266,-0.504779,-0.458714,-0.471296,-0.281996,-0.245376,-0.117272,-0.290485,-0.099515,-0.321374,-0.070155,-0.373189,-0.081521,-0.320334,0.005343,-0.009778,0.257505,0.271463,0.552617,0.478619,0.600096,0.48675,0.702743,0.54975,0.037635,0.040875,0.046382,0.044204,-0.005938,-0.018456,0.002151,0.057419,-0.066746,0.063731,-0.002004,0.170756,-0.051355,0.130778,-0.039341,0.136883,0.15238,0.158253,0.138665,0.153073,0.165044,0.133658,0.164683,0.111684,-0.111126,0.067538,-0.168225,0.129328,-0.086878,0.149325,-0.11552,0.191284,-0.12511
6.480,143.461,122.725,125.305,83.913,-10.167,57.463,157.176,0.001538,-0.002198,0.0003,0.247532,0.229278,0.231194,0.231776,0.248709,0.252103,0.257531,0.12319,0.147463,0.218066,0.221219,0.003397,0.151546,-0.129603,0.157029,-0.07255,0.267218,-0.07197,0.332922,-0.04658,0.346418,-0.060054,0.271713,-0.006322,0.009397,0.253095,-0.162675,0.309672,-0.525903,0.295394,-0.568762,0.397,-0.585786,-0.538261,-0.564939,-0.56584,-0.566951,-0.565324,-0.56407,-0.553327,-0.587526,-0.515115,-0.537786,-0.495598,-0.454223,-0.470709,-0.278442,-0.254251,-0.095511,-0.284625,-0.072371,-0.309125,-0.043336,-0.356285,-0.05829,-0.310893,0.005334,-0.00973,0.273911,0.274964,0.582062,0.347774,0.63452,0.33528,0.698325,0.392513,0.090292,0.097716,0.101725,0.099423,0.050546,0.037969,0.057709,0.117228,-0.01153,0.114507,0.048015,0.220264,-0.020634,0.159861,-0.015071,0.14655,0.16781,0.165938,0.154555,0.16035,0.182184,0.143563,0.182447,0.112543,-0.111943,0.084846,-0.201238,0.142589,-0.0812,0.161659,-0.100652,0.204317,-0.07508
6.520,157.453,99.131,123.311,86.8,-16.436,57.681,150.214,0.001606,-0.002056,0.000329,0.247113,0.228238,0.230285,0.230998,0.247852,0.251155,0.256426,0.121139,0.143804,0.218561,0.220597,0.00625,0.146764,-0.120144,0.145776,-0.054506,0.254595,-0.056802,0.315869,-0.031138,0.335235,-0.041793,0.259693,-0.005888,0.009099,0.230473,-0.128656,0.314164,-0.485575,0.308279,-0.528949,0.408854,-0.577257,-0.539019,-0.565196,-0.566277,-0.567259,-0.565531,-0.564189,-0.553573,-0.585793,-0.512631,-0.537885,-0.495852,-0.441208,-0.470026,-0.255107,-0.253484,-0.085697,-0.267963,-0.064895,-0.287093,-0.038262,-0.332021,-0.050157,-0.291918,0.007251,-0.011364,0.339396,0.280258,0.612491,0.224443,0.654699,0.199708,0.676557,0.228891,0.104588,0.116099,0.120754,0.118049,0.068094,0.056117,0.075694,0.145583,0.008746,0.130247,0.063169,0.246411,0.007522,0.220337,0.01244,0.239743,0.179767,0.262352,0.167393,0.258022,0.196444,0.23746,0.195391,0.112513,-0.111856,0.093908,-0.202373,0.147049,-0.065824,0.165163,-0.082038,0.212611,-0.054501
6.560,159.405,77.193,128.75,90.078,-5.718,62.936,162.986,0.001712,-0.002042,0.000259,0.248154,0.2292,0.231453,0.231854,0.248009,0.251339,0.256529,0.121746,0.13795,0.22155,0.221419,0.009384,0.146303,-0.106726,0.134292,-0.036908,0.244038,-0.040758,0.304284,-0.016108,0.326299,-0.02372,0.250769,-0.00537,0.008794,0.185998,-0.061736,0.23331,-0.372309,0.218679,-0.413165,0.31538,-0.526274,-0.560226,-0.585107,-0.58538,-0.585886,-0.586254,-0.584796,-0.573275,-0.593201,-0.521879,-0.555931,-0.514068,-0.440404,-0.471241,-0.222113,-0.240675,-0.059828,-0.264801,-0.040742,-0.277179,-0.017313,-0.32126,-0.024189,-0.286378,0.007245,-0.011329,0.362612,0.277284,0.695437,0.157256,0.732019,0.126066,0.7166,0.127975,-0.026749,-0.015502,-0.008138,-0.01148,-0.064702,-0.076122,-0.055593,0.041982,-0.108079,0.007946,-0.061911,0.192663,-0.068536,0.202769,-0.024637,0.208728,0.133511,0.232991,0.114716,0.223015,0.139986,0.204015,0.146172,0.113394,-0.112876,0.119927,-0.179321,0.149584,0.026635,0.165356,0.017778,0.215008,0.12262
6.600,158.142,58.597,129.161,112.003,-43.033,86.898,124.52,0.002034,-0.001905,0.000197,0.248435,0.230763,0.233333,0.23308,0.247869,0.250937,0.256068,0.145977,0.136555,0.225139,0.221558,0.094174,0.110746,0.040272,0.089618,0.141918,0.167816,0.144608,0.21229,0.160852,0.253454,0.153108,0.180545,0.000626,0.003441,0.11917,0.089635,0.094027,-0.237702,0.071195,-0.278627,0.171972,-0.356035,-0.569182,-0.591742,-0.591986,-0.591947,-0.594176,-0.592686,-0.580526,-0.595005,-0.529783,-0.564136,-0.524779,-0.439199,-0.477538,-0.214282,-0.224516,-0.06893,-0.177056,-0.047361,-0.166997,-0.045263,-0.212965,-0.027396,-0.192628,0.007645,-0.011455,0.383726,0.276363,0.727418,0.184115,0.760993,0.159733,0.751058,0.164241,-0.113369,-0.100711,-0.092705,-0.096348,-0.146041,-0.158129,-0.136741,-0.028135,-0.163654,-0.072645,-0.139666,0.149635,-0.107517,0.167257,-0.075789,0.129824,0.03731,0.137639,0.003654,0.120569,0.019352,0.116454,0.042892,0.112747,-0.112353,0.118405,-0.158923,0.141034,0.081111,0.154042,0.074007,0.196726,0.176387
6.640,159.874,45.766,101.656,115.185,-169.154,78.167,-2.637,0.002002,-0.00182,0.00035,0.249746,0.233984,0.236525,0.235737,0.247588,0.250563,0.255164,0.163261,0.13537,0.234358,0.224404,0.135824,0.089305,0.098419,0.004269,0.249968,0.097099,0.264113,0.138006,0.283628,0.204321,0.267092,0.120198,0.000686,0.003317,-0.00413,0.20862,-0.118228,-0.145082,-0.150292,-0.186571,-0.05241,-0.225788,-0.577784,-0.599382,-0.59986,-0.599682,-0.603566,-0.60191,-0.589776,-0.600483,-0.535346,-0.573101,-0.533999,-0.441759,-0.48815,-0.227821,-0.225214,-0.165055,-0.140143,-0.16566,-0.11681,-0.174598,-0.157482,-0.143247,-0.149669,0.008751,-0.012391,0.384684,0.188,0.723967,0.178504,0.755663,0.164264,0.769288,0.206737,-0.152879,-0.139323,-0.129923,-0.134517,-0.183302,-0.196141,-0.173888,-0.054816,-0.18875,-0.10767,-0.1749,0.129855,-0.138142,0.169275,-0.212905,0.15841,-0.225498,0.167965,-0.281177,0.142394,-0.26266,0.141778,-0.221833,0.113758,-0.113059,0.126106,-0.156015,0.198552,0.058508,0.216894,0.048196,0.258121,0.127541
6.680,167.167,64.889,113.532,117.486,-175.813,77.654,-7.619,0.001718,-0.001883,0.000332,0.25305,0.239964,0.242388,0.241621,0.248718,0.251452,0.255469,0.16968,0.135271,0.237895,0.225723,0.123134,0.077055,0.14457,-0.06008,0.303152,0.015826,0.32199,0.056038,0.328718,0.126845,0.318387,0.040226,-0.006194,0.009629,-0.112913,0.204364,-0.27553,-0.103005,-0.311839,-0.134482,-0.225165,-0.098029,-0.574897,-0.598664,-0.599004,-0.59906,-0.603665,-0.601699,-0.589706,-0.607048,-0.542658,-0.571485,-0.532057,-0.457092,-0.502438,-0.297873,-0.265148,-0.257699,-0.133905,-0.27034,-0.1069,-0.280477,-0.136372,-0.242901,-0.138523,0.008839,-0.012605,0.376168,0.128988,0.71171,0.283284,0.742884,0.298401,0.763125,0.349156,-0.159037,-0.147897,-0.137957,-0.142578,-0.191293,-0.204281,-0.181718,-0.070607,-0.199403,-0.114465,-0.181036,0.11213,-0.139142,0.169643,-0.215653,0.19552,-0.205488,0.210182,-0.257785,0.191504,-0.243989,0.184255,-0.20419,0.113054,-0.112389,0.12404,-0.118667,0.190899,0.047759,0.209492,0.037165,0.252473,0.115821
6.720,90.429,154.328,89.815,105.705,-172.808,72.764,-2.144,0.001648,-0.001907,0.000272,0.239968,0.226967,0.22967,0.228588,0.233224,0.236545,0.240063,0.15891,0.119016,0.225181,0.212059,0.112263,0.047781,0.105721,-0.123375,0.253428,-0.035979,0.274558,0.017194,0.28585,0.079106,0.268681,-0.009212,0.024104,-0.020808,0.259541,-0.155337,-0.066351,-0.440473,-0.152586,-0.467008,-0.099465,-0.376558,-0.570899,-0.594743,-0.595195,-0.595706,-0.602172,-0.60036,-0.588476,-0.605193,-0.543931,-0.566443,-0.530811,-0.447361,-0.52,-0.287511,-0.306,-0.276019,-0.131712,-0.299589,-0.092616,-0.30653,-0.114083,-0.26431,-0.131215,0.00851,-0.012325,0.282823,0.251112,0.580409,0.577797,0.604127,0.60175,0.684423,0.655457,-0.134677,-0.124494,-0.116249,-0.120384,-0.169863,-0.182781,-0.161024,-0.054091,-0.184971,-0.091847,-0.158957,0.116668,-0.126945,0.13831,-0.202038,0.094349,-0.120857,0.087512,-0.159832,0.08611,-0.145379,0.087246,-0.11702,0.112643,-0.112098,0.078305,-0.124903,0.185201,0.025698,0.20486,0.005314,0.245326,-0.039337
6.760,112.517,142.993,94.884,108.34,-174.87,69.86,-3.313,0.001764,-0.001878,0.000292,0.22688,0.216192,0.219016,0.218075,0.220345,0.224575,0.227687,0.149943,0.111297,0.212088,0.199814,0.107681,0.035651,0.079478,-0.153919,0.223452,-0.076625,0.245912,-0.027051,0.262959,0.032428,0.239122,-0.050937,0.037172,-0.033645,0.276268,-0.180116,0.147591,-0.53991,0.11278,-0.574258,0.214678,-0.531308,-0.561515,-0.587997,-0.588119,-0.589466,-0.594115,-0.59257,-0.58186,-0.604575,-0.54327,-0.560293,-0.524707,-0.446034,-0.523039,-0.283448,-0.308856,-0.275947,-0.145372,-0.298106,-0.115049,-0.306323,-0.144209,-0.263545,-0.150238,0.008113,-0.011868,0.285592,0.264678,0.599209,0.505481,0.618612,0.519705,0.697963,0.573231,-0.133248,-0.124258,-0.117154,-0.121423,-0.170893,-0.18448,-0.163043,-0.057413,-0.185392,-0.090766,-0.158446,0.103689,-0.122515,0.056593,-0.177006,-0.061557,-0.121402,-0.081437,-0.153545,-0.080884,-0.14629,-0.069499,-0.119304,0.111731,-0.111146,0.064704,-0.174331,0.18211,-0.076904,0.203971,-0.10197,0.211296,-0.150537
